alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.98,0.251,3.56,4.23,2.92,0.0287,Calm,Calm
3.95,0.253,3.49,3.91,2.9,0.0295,Calm,Calm
3.89,0.257,3.62,3.64,2.9,0.0328,Calm,Calm
3.82,0.262,3.45,3.63,2.91,0.0383,Calm,Calm
3.74,0.267,3.49,3.71,2.89,0.0452,Calm,Calm
3.66,0.274,3.5,3.54,2.81,0.0528,Calm,Calm
3.6,0.278,3.4,3.36,2.84,0.0617,Calm,Calm
3.44,0.291,3.37,3.39,2.87,0.0673,Calm,Calm
2.92,0.342,3.39,3.27,2.81,0.0806,Calm,Calm
2.2,0.455,3.41,3.21,2.72,0.124,Calm,Calm
1.77,0.564,3.42,3.45,2.73,0.159,Calm,Calm
1.28,0.78,3.39,3.62,2.76,0.251,Calm,Calm
1.3,0.771,3.43,3.67,2.78,0.285,Calm,Calm
1.45,0.692,3.22,3.59,2.77,0.22,Calm,Calm
1.55,0.645,3.26,3.4,2.77,0.136,Calm,Calm
1.61,0.621,3.16,3.35,2.8,0.087,Calm,Calm
1.42,0.702,3.14,3.35,2.82,0.0673,Calm,Calm
1.36,0.738,3.09,3.37,2.77,0.0124,Calm,Calm
1.8,0.554,3.03,3.54,2.72,-0.0209,Calm,Calm
2.37,0.422,2.95,3.67,2.65,-0.00415,Calm,Calm
2.91,0.344,2.7,3.59,2.62,-0.00549,Calm,Calm
3.53,0.283,2.88,3.56,2.82,-0.00229,Calm,Calm
3.86,0.259,2.92,3.62,2.78,0.0114,Calm,Calm
3.96,0.253,2.79,3.63,2.72,0.0163,Calm,Calm
3.99,0.251,2.81,3.78,2.73,0.0146,Calm,Calm
3.57,0.28,3.22,5.22,2.56,0.0648,Calm,Calm
3.69,0.271,3,5.31,2.52,0.0535,Calm,Calm
3.8,0.263,2.93,5.37,2.46,0.036,Calm,Calm
3.71,0.269,2.93,5.36,2.49,0.0289,Calm,Calm
3.68,0.272,2.77,5.33,2.44,0.0187,Calm,Calm
3.81,0.262,2.91,5.31,2.37,0.00624,Calm,Calm
3.88,0.258,2.94,5.26,2.42,0.000424,Calm,Calm
3.85,0.26,2.97,5.24,2.48,0.00143,Calm,Calm
3.83,0.261,2.9,5.23,2.49,0.0036,Calm,Calm
3.82,0.262,2.83,5.08,2.37,-0.00192,Calm,Calm
3.77,0.265,2.83,4.42,2.38,-0.0139,Calm,Calm
3.7,0.27,2.79,3.91,2.23,-0.0214,Calm,Calm
3.52,0.284,2.85,3.76,2.21,-0.0207,Calm,Calm
3.52,0.284,2.96,3.34,2.17,-0.00983,Calm,Calm
3.52,0.284,2.82,3.51,2.26,-0.0158,Calm,Calm
3.36,0.298,2.9,3.69,2.46,-0.0283,Calm,Calm
3.05,0.327,2.89,3.72,2.55,-0.0228,Calm,Calm
2.96,0.337,2.95,3.83,2.48,0.00258,Calm,Calm
3.04,0.329,2.98,4.03,2.57,0.000506,Calm,Calm
3,0.333,3,4.13,2.58,-0.00615,Calm,Calm
2.82,0.355,2.99,4.14,2.55,-0.0205,Calm,Calm
2.68,0.374,3,4.16,2.52,-0.0304,Calm,Calm
2.67,0.375,3.03,4.14,2.63,-0.0334,Calm,Calm
2.51,0.398,2.96,4.09,2.66,-0.0583,Calm,Calm
2.36,0.423,2.85,3.96,2.68,-0.0768,Calm,Calm
2.24,0.447,2.73,3.72,2.55,-0.0632,Calm,Calm
2.17,0.461,2.69,3.61,2.33,-0.0366,Calm,Calm
2.1,0.476,2.53,3.52,2.35,-0.0436,Calm,Calm
1.62,0.616,2.49,3.16,2.36,-0.0348,Calm,Calm
1.42,0.705,2.43,2.73,2.21,0.0933,Calm,Calm
1.64,0.609,2.54,2.46,2.19,0.104,Calm,Calm
1.71,0.583,2.67,2.24,2.32,0.122,Calm,Calm
1.72,0.581,2.58,1.94,2.37,0.115,Calm,Calm
1.78,0.562,2.59,1.79,2.38,0.0553,Calm,Calm
1.93,0.518,2.83,1.86,2.38,0.0472,Calm,Calm
2.09,0.478,3.14,2.14,2.58,0.0649,Calm,Calm
3.03,0.33,3.16,2.92,2.64,0.014,Calm,Calm
3.45,0.29,3.29,4.63,2.65,0.00401,Calm,Calm
3.48,0.288,3.39,5.38,2.63,0.00517,Calm,Calm
3.56,0.281,3.38,5.57,2.63,0.00338,Calm,Calm
3.62,0.276,3.4,5.6,2.6,-0.000125,Calm,Calm
3.68,0.271,3.34,5.61,2.59,-0.00757,Calm,Calm
3.73,0.268,3.32,5.61,2.55,-0.0139,Calm,Calm
3.8,0.263,3.3,5.63,2.51,-0.0149,Calm,Calm
3.85,0.26,3.24,5.65,2.46,-0.0107,Calm,Calm
3.91,0.256,3.06,5.64,2.39,-0.00989,Calm,Calm
3.86,0.259,2.97,5.66,2.27,-0.00929,Calm,Calm
3.55,0.282,2.85,5.58,2.27,-0.0126,Calm,Calm
3.57,0.28,2.8,5.11,2.26,-0.00893,Calm,Calm
3.77,0.265,2.7,4.4,2.31,-0.00505,Calm,Calm
3.77,0.265,2.73,4.1,2.36,-0.0019,Calm,Calm
3.68,0.271,2.85,4.14,2.32,0.00286,Calm,Calm
3.64,0.275,2.89,4.2,2.33,0.00915,Calm,Calm
3.61,0.277,2.85,4.25,2.21,0.015,Calm,Calm
3.55,0.282,2.83,4.19,2.19,0.021,Calm,Calm
3.43,0.292,2.98,4.14,2.11,0.025,Calm,Calm
3.41,0.293,3.3,4.39,2.05,0.0233,Calm,Calm
3.63,0.275,3.23,4.97,1.99,0.0258,Calm,Calm
3.7,0.27,3.29,5.23,1.99,0.0311,Calm,Calm
3.48,0.287,3.28,5.22,2.1,0.0439,Calm,Calm
3.29,0.304,3.26,5.22,2.16,0.0572,Calm,Calm
3.22,0.311,3.3,5.23,2.28,0.0605,Calm,Calm
3.33,0.3,3.28,5.21,2.32,0.0514,Calm,Calm
3.39,0.295,3.29,5.2,2.36,0.0453,Calm,Calm
3.42,0.292,3.39,5.2,2.36,0.0498,Calm,Calm
3.62,0.276,3.39,5.21,2.49,0.0479,Calm,Calm
3.8,0.263,3.14,5.2,2.4,0.0429,Calm,Calm
3.8,0.263,3.1,4.9,2.44,0.0437,Calm,Calm
3.58,0.28,3.35,4.15,2.45,0.0465,Calm,Calm
3.53,0.283,3.34,3.76,2.42,0.0333,Calm,Calm
3.59,0.279,3.34,3.93,2.3,0.0262,Calm,Calm
3.59,0.279,3.45,4.02,2.24,0.0284,Calm,Calm
3.58,0.279,3.33,4.03,2.14,0.0301,Calm,Calm
3.49,0.287,3.3,4.04,2.13,0.0302,Calm,Calm
3.46,0.289,3.32,4.09,2.22,0.0351,Calm,Calm
3.4,0.294,3.28,4.07,2.15,0.0305,Calm,Calm
3.17,0.316,3.41,4.01,2.11,0.0229,Calm,Calm
3.11,0.321,3.37,4.17,2.33,0.0224,Calm,Calm
3.15,0.317,3.39,4.33,2.35,0.0204,Calm,Calm
3.1,0.323,3.12,4.38,2.39,0.0297,Calm,Calm
2.99,0.334,3.07,4.34,2.46,0.0455,Calm,Calm
2.98,0.336,2.98,4.2,2.46,0.041,Calm,Calm
3.05,0.327,2.83,4.06,2.33,0.0396,Calm,Calm
3.16,0.317,2.9,4.04,2.33,0.0619,Calm,Calm
3.28,0.305,2.91,4.03,2.25,0.0739,Calm,Calm
3.32,0.301,2.79,4.02,2.18,0.0693,Calm,Calm
3.27,0.306,2.72,4.04,2.14,0.0736,Calm,Calm
3.13,0.319,2.81,4.07,2.08,0.0861,Calm,Calm
3.12,0.321,2.82,3.83,1.82,0.0821,Calm,Calm
3.27,0.306,2.65,3.43,1.84,0.0661,Calm,Calm
3.37,0.297,2.72,3.19,1.82,0.0502,Calm,Calm
3.36,0.297,2.77,3.02,1.83,0.0471,Calm,Calm
3.3,0.303,2.73,3.02,1.9,0.0488,Calm,Calm
3.21,0.311,2.81,3.1,2,0.0348,Calm,Calm
3.09,0.323,2.86,3.17,2,0.0106,Calm,Calm
2.97,0.336,2.88,3.18,2.13,-0.0133,Calm,Calm
2.97,0.336,2.83,3.15,2.18,-0.0183,Calm,Calm
3.05,0.328,2.75,3.22,2.19,-0.00927,Calm,Calm
2.97,0.336,2.62,3.24,2.3,-0.0106,Calm,Calm
2.68,0.373,2.67,3.19,2.31,-0.017,Calm,Calm
2.28,0.438,2.73,3.18,2.29,-0.0166,Calm,Calm
2.04,0.491,2.91,3.23,2.22,0.00108,Calm,Calm
2.18,0.459,3.01,3.33,2.29,0.00199,Calm,Calm
2.55,0.393,3.07,3.51,2.38,0.0238,Calm,Calm
2.76,0.362,2.95,4.09,2.41,0.0486,Calm,Calm
2.77,0.362,2.99,4.62,2.71,0.0573,Calm,Calm
2.99,0.335,2.95,3.11,2.24,0.0516,Calm,Calm
3.1,0.322,3.01,3.63,2.17,0.0176,Calm,Calm
3.42,0.292,3.05,3.91,2.27,-0.0115,Calm,Calm
3.53,0.283,2.98,4,2.26,-0.014,Calm,Calm
3.4,0.294,2.96,4,2.26,-0.0189,Calm,Calm
3.23,0.31,3.03,4.05,2.37,-0.0263,Calm,Calm
3.18,0.315,3.04,4.05,2.32,-0.0257,Calm,Calm
3.32,0.302,3.04,4.02,2.34,-0.0155,Calm,Calm
3.51,0.285,3.09,4,2.34,-0.0133,Calm,Calm
3.61,0.277,3.03,4.03,2.19,-0.0167,Calm,Calm
3.64,0.275,2.98,4.05,2.15,-0.0181,Calm,Calm
3.61,0.277,2.97,3.88,2.21,-0.017,Calm,Calm
3.45,0.29,2.89,3.46,2.24,-0.00866,Calm,Calm
3.11,0.322,2.81,3.17,2.15,0.0004,Calm,Calm
3.04,0.329,2.77,3.18,2.18,0.000044,Calm,Calm
3.25,0.308,2.65,3.68,1.99,-0.00123,Calm,Calm
3.45,0.29,2.46,4.07,1.93,0.00993,Calm,Calm
3.45,0.29,2.44,4.23,2.05,0.0137,Calm,Calm
3.32,0.301,2.36,4.43,2.08,0.00727,Calm,Calm
3.23,0.31,2.37,4.53,2.16,0.0137,Calm,Calm
3.25,0.308,2.43,4.53,2.15,0.0219,Calm,Calm
3.37,0.296,2.59,4.55,2.12,0.0206,Calm,Calm
3.45,0.29,2.66,4.55,2.14,0.0165,Calm,Calm
3.46,0.289,2.85,4.52,2.16,0.0117,Calm,Calm
3.5,0.286,2.83,4.5,2.18,0.00615,Calm,Calm
3.41,0.293,2.82,4.41,2.22,0.00518,Calm,Calm
3.16,0.317,2.83,4.13,2.32,-0.00432,Calm,Calm
3.03,0.33,2.9,4.03,2.26,-0.0291,Calm,Calm
2.97,0.337,2.84,3.94,2.15,-0.0448,Calm,Calm
2.93,0.342,2.86,3.56,2.16,-0.0452,Calm,Calm
2.77,0.361,2.98,3.23,2.31,-0.0604,Calm,Calm
2.89,0.345,3.05,3.77,2.41,-0.0694,Calm,Calm
3.25,0.308,2.95,4.53,2.43,-0.0254,Calm,Calm
3.44,0.291,2.95,4.71,2.41,-0.0148,Calm,Calm
3.61,0.277,2.96,4.75,2.45,-0.00327,Calm,Calm
3.71,0.27,3.07,4.81,2.45,0.00452,Calm,Calm
3.75,0.267,3.07,4.85,2.51,0.00802,Calm,Calm
3.74,0.267,3.07,4.83,2.54,0.0103,Calm,Calm
3.76,0.266,3.02,4.8,2.54,0.0125,Calm,Calm
3.78,0.265,3.12,4.82,2.66,0.0145,Calm,Calm
3.79,0.264,3.14,4.87,2.57,0.0152,Calm,Calm
3.79,0.264,2.92,4.84,2.47,0.0156,Calm,Calm
3.66,0.273,2.87,4.46,2.38,0.0162,Calm,Calm
3.37,0.297,2.87,3.86,2.35,0.0195,Calm,Calm
3.01,0.332,2.74,3.73,2.24,0.0194,Calm,Calm
2.79,0.359,2.6,3.66,2.17,0.0181,Calm,Calm
2.37,0.422,2.49,3.49,2.11,0.0115,Calm,Calm
2.34,0.428,2.58,3.46,2.05,0.0143,Calm,Calm
2.31,0.433,2.95,3.86,2.08,0.0385,Calm,Calm
2.35,0.426,2.96,4.26,2.06,0.0294,Calm,Calm
2.36,0.424,3.08,4.54,2.08,-0.00743,Calm,Calm
2.29,0.436,3.25,4.91,2.23,0.0435,Calm,Calm
2.21,0.451,3.28,5.28,2.23,0.102,Calm,Calm
2.21,0.452,3.3,5.5,2.27,0.0943,Calm,Calm
2.41,0.416,3.29,5.56,2.33,0.0888,Calm,Calm
2.47,0.406,3.41,5.57,2.36,0.0981,Calm,Calm
2.51,0.398,3.39,5.57,2.44,0.079,Calm,Calm
2.65,0.378,3.42,5.57,2.4,0.0644,Calm,Calm
2.71,0.369,3.44,5.64,2.33,0.0673,Calm,Calm
2.84,0.352,3.25,5.8,2.4,0.0808,Calm,Calm
2.86,0.35,3.29,5.91,2.46,0.108,Calm,Calm
2.81,0.356,3.12,5.89,2.36,0.144,Calm,Calm
2.76,0.362,2.97,5.75,2.26,0.13,Calm,Calm
2.73,0.366,2.89,5.5,2.27,0.103,Calm,Calm
2.8,0.357,2.97,5.31,2.2,0.0756,Calm,Calm
2.98,0.335,2.91,5.28,2.39,0.0387,Calm,Calm
3.21,0.312,2.82,5.28,2.51,0.0286,Calm,Calm
3.19,0.313,2.87,5.29,2.46,0.0319,Calm,Calm
3.16,0.316,2.91,5.29,2.48,0.0265,Calm,Calm
3.11,0.321,3.07,5.19,2.56,0.0151,Calm,Calm
3,0.334,3.02,4.79,2.69,-0.00454,Calm,Calm
2.98,0.336,2.95,4.19,2.66,-0.024,Calm,Calm
3.02,0.331,3,3.88,2.7,-0.0337,Calm,Calm
3.05,0.328,3.12,3.82,2.79,-0.0438,Calm,Calm
3.04,0.329,3.28,3.79,2.81,-0.042,Calm,Calm
2.87,0.348,3.27,3.88,2.83,-0.0349,Calm,Calm
2.36,0.423,3.25,4.04,2.58,-0.0653,Calm,Calm
2.16,0.464,3.32,4.2,2.59,-0.106,Calm,Calm
2.2,0.454,3.29,4.26,2.62,-0.0881,Calm,Calm
2.06,0.485,3.17,4.25,2.67,-0.0755,Calm,Calm
2.09,0.479,3.01,4.18,2.68,-0.0843,Calm,Calm
2.13,0.469,3.15,4.08,2.65,-0.114,Calm,Calm
2.08,0.48,3.2,4.02,2.61,-0.102,Calm,Calm
2.16,0.463,3.52,4.07,3.11,-0.0486,Calm,Calm
2.28,0.439,3.53,4.21,3.19,-0.0069,Calm,Calm
2.4,0.417,3.48,4.26,3.29,-0.0108,Calm,Calm
2.42,0.413,3.58,4.23,3.4,-0.027,Calm,Calm
2.4,0.417,3.61,4.21,3.46,-0.0329,Calm,Calm
2.33,0.428,3.59,4.22,3.64,-0.036,Calm,Calm
2.4,0.417,3.6,4.25,3.65,-0.0177,Calm,Calm
2.51,0.398,3.66,4.38,3.65,0.00408,Calm,Calm
2.54,0.394,3.67,4.44,3.62,0.00667,Calm,Calm
2.48,0.403,3.69,4.64,3.58,0.0198,Calm,Calm
2.51,0.398,3.66,4.99,3.6,0.0168,Calm,Calm
2.63,0.381,3.29,5.12,3.31,-0.0044,Calm,Calm
2.73,0.366,3.26,5.09,3.31,0.00734,Calm,Calm
2.81,0.356,3.25,5.1,3.17,0.0297,Calm,Calm
2.84,0.352,3.19,5.16,3.1,0.0395,Calm,Calm
2.85,0.351,3.17,5.15,3.06,0.0458,Calm,Calm
2.85,0.351,3.13,5.06,2.83,0.0523,Calm,Calm
2.93,0.342,3.39,4.98,2.88,0.0405,Calm,Calm
3.06,0.327,3.35,4.97,2.83,0.0213,Calm,Calm
3.11,0.322,3.24,5.01,2.81,0.0175,Calm,Calm
3.18,0.314,3.22,4.82,2.84,0.0308,Calm,Calm
3.21,0.312,3.2,4.41,2.77,0.0491,Calm,Calm
3.11,0.321,3.18,4.29,2.68,0.0633,Calm,Calm
2.97,0.337,3.25,4.21,2.69,0.0727,Calm,Calm
4.25,0.235,2.78,4.42,1.99,0.00686,Happy,Happy
4.03,0.248,2.85,4.16,2.03,0.0146,Happy,Happy
3.54,0.282,2.81,4,2.12,0.0271,Happy,Happy
3.31,0.302,2.78,3.7,2.26,0.036,Happy,Happy
3.41,0.293,2.86,3.12,2.3,0.0311,Happy,Happy
3.61,0.277,2.77,2.89,2.24,0.0214,Happy,Happy
3.81,0.263,2.67,3.11,2.26,0.0112,Happy,Happy
3.88,0.258,2.64,3.51,2.27,0.00439,Happy,Happy
3.93,0.254,2.74,3.73,2.24,0.00532,Happy,Happy
4.06,0.246,2.74,3.81,2.18,0.00687,Happy,Happy
4.19,0.239,2.71,3.94,2.17,-0.000908,Happy,Happy
4.28,0.234,2.59,3.97,2.14,-0.00599,Happy,Happy
4.37,0.229,2.59,4.02,2.37,-0.00697,Happy,Happy
4.41,0.227,2.63,4.22,2.49,-0.0105,Happy,Happy
4.37,0.229,2.56,4.51,2.62,-0.0166,Happy,Happy
4.32,0.231,2.69,4.88,2.62,-0.0211,Happy,Happy
4.26,0.235,2.75,5.18,2.7,-0.0226,Happy,Happy
4.13,0.242,2.79,5.33,2.79,-0.0221,Happy,Happy
4.07,0.246,2.87,5.28,2.84,-0.0175,Happy,Happy
3.95,0.253,2.92,5.24,2.81,-0.0173,Happy,Happy
3.8,0.263,3.01,5.25,2.93,-0.00979,Happy,Happy
3.75,0.267,3.02,5.23,2.93,0.00731,Happy,Happy
3.6,0.278,3.03,5.23,2.93,0.0226,Happy,Happy
3.46,0.289,2.97,5.21,2.71,0.0268,Happy,Happy
3.4,0.294,2.9,5.14,2.58,0.0332,Happy,Happy
3.31,0.302,3.12,4.99,2.65,0.0469,Happy,Happy
3.2,0.312,3.28,4.69,2.62,0.0533,Happy,Happy
3.08,0.325,3.31,4.12,2.62,0.0513,Happy,Happy
3.04,0.329,3.28,3.39,2.46,0.0436,Happy,Happy
2.98,0.335,3.18,3.15,2.47,0.0323,Happy,Happy
2.88,0.348,3.19,3.01,2.4,0.0202,Happy,Happy
2.74,0.366,3.14,3.08,2.58,-0.0159,Happy,Happy
2.85,0.351,3.17,3.29,2.84,-0.0415,Happy,Happy
2.91,0.344,3.2,3.47,2.87,-0.0337,Happy,Happy
2.83,0.354,3.18,3.55,2.85,-0.027,Happy,Happy
2.81,0.356,3.19,3.48,2.84,-0.0427,Happy,Happy
2.67,0.375,3.01,3.48,2.68,-0.0635,Happy,Happy
2.62,0.382,2.83,3.61,2.79,-0.0134,Happy,Happy
2.69,0.372,3.48,3.9,3.82,0.0145,Happy,Happy
2.93,0.341,4.52,4.06,4.38,0.0184,Happy,Happy
3.54,0.283,4.56,4.48,4.42,0.0131,Happy,Happy
3.98,0.252,4.59,5.01,4.42,0.00419,Happy,Happy
4.02,0.249,4.63,5.22,4.36,0.0025,Happy,Happy
3.98,0.251,4.64,5.23,4.34,0.0056,Happy,Happy
4.01,0.25,4.66,5.2,4.34,0.00713,Happy,Happy
4.02,0.249,4.67,5.2,4.35,0.00696,Happy,Happy
4.03,0.248,4.69,5.22,4.38,0.00788,Happy,Happy
4.08,0.245,4.73,5.22,4.41,0.00866,Happy,Happy
4.2,0.238,4.73,5.17,4.39,0.0172,Happy,Happy
4.32,0.232,4.1,5.21,3.11,0.0259,Happy,Happy
4.26,0.235,3.61,5.22,3.01,0.0297,Happy,Happy
3.89,0.257,3.49,4.94,3.18,0.0512,Happy,Happy
3.59,0.279,3.4,4.43,3.25,0.0943,Happy,Happy
3.62,0.276,3.32,4.06,3.28,0.0896,Happy,Happy
3.65,0.274,3.32,3.99,3.27,0.0761,Happy,Happy
3.71,0.27,3.34,4.01,3.28,0.066,Happy,Happy
3.73,0.268,3.21,3.99,3.26,0.0632,Happy,Happy
3.7,0.271,3.13,4.04,3.21,0.0674,Happy,Happy
3.59,0.278,2.9,4.15,3.13,0.0708,Happy,Happy
3.4,0.294,3.06,4.22,3.14,0.0608,Happy,Happy
3.23,0.31,3.02,4.09,3.05,0.0417,Happy,Happy
3.2,0.312,3.15,3.87,2.89,0.0339,Happy,Happy
3.17,0.315,3.34,3.82,2.68,0.0341,Happy,Happy
3.14,0.318,3.37,3.83,2.73,0.0355,Happy,Happy
3.07,0.326,3.34,3.92,2.79,0.0408,Happy,Happy
2.84,0.353,3.32,4.18,2.94,0.0688,Happy,Happy
2.62,0.382,3.28,4.3,3.08,0.115,Happy,Happy
2.6,0.384,3.34,4.29,2.99,0.131,Happy,Happy
2.67,0.375,3.33,4.39,3.01,0.0723,Happy,Happy
2.73,0.366,3.3,4.52,3.03,0.0178,Happy,Happy
2.63,0.38,3.2,4.51,3.04,-0.0259,Happy,Happy
2.58,0.388,3.16,4.49,3.04,-0.0433,Happy,Happy
2.64,0.379,3.12,4.49,3.12,-0.0292,Happy,Happy
2.77,0.361,2.92,4.52,3.09,-0.00869,Happy,Happy
2.79,0.359,2.95,4.64,3.01,-0.00438,Happy,Happy
2.75,0.364,2.94,4.66,2.94,-0.00233,Happy,Happy
2.78,0.36,3,4.7,2.77,0.00363,Happy,Happy
2.83,0.354,3,4.85,2.69,-0.00134,Happy,Happy
2.84,0.352,2.89,4.94,2.6,-0.00248,Happy,Happy
2.74,0.365,2.93,4.83,2.68,0.0143,Happy,Happy
2.62,0.382,2.94,4.69,2.69,0.0379,Happy,Happy
2.69,0.372,3.09,4.64,2.74,0.0258,Happy,Happy
2.9,0.344,3.27,4.63,2.62,0.0127,Happy,Happy
3.11,0.321,3.17,4.63,2.56,0.00829,Happy,Happy
3.19,0.314,3.13,4.59,2.4,-0.00144,Happy,Happy
3.23,0.31,3.14,4.46,2.39,-0.00797,Happy,Happy
3.31,0.302,3.15,4.25,2.42,-0.0132,Happy,Happy
3.34,0.3,3.23,3.82,2.47,-0.0144,Happy,Happy
3.33,0.3,3.19,3.17,2.43,-0.0055,Happy,Happy
3.38,0.296,3.23,2.63,2.54,0.00874,Happy,Happy
3.39,0.295,3.19,2.44,2.35,0.0192,Happy,Happy
3.34,0.299,3.17,2.35,2.31,0.024,Happy,Happy
3.29,0.304,3.1,2.28,2.16,0.031,Happy,Happy
3.19,0.313,3.07,2.47,2.17,0.0417,Happy,Happy
3.07,0.326,3.17,2.38,2.1,0.0409,Happy,Happy
3.18,0.315,3.26,2.37,2.13,0.0405,Happy,Happy
3.18,0.315,3.36,2.52,2.14,0.0579,Happy,Happy
3.11,0.322,3.32,2.76,2,0.0763,Happy,Happy
3.19,0.314,3.23,3.01,1.97,0.0738,Happy,Happy
3.28,0.304,3.24,3.26,2,0.0619,Happy,Happy
3.37,0.297,3.22,3.41,1.98,0.0326,Happy,Happy
3.55,0.281,3.31,3.55,2.07,-0.00213,Happy,Happy
3.78,0.265,3.38,3.55,2.09,-0.0148,Happy,Happy
3.88,0.257,3.4,3.57,2.08,-0.0148,Happy,Happy
3.88,0.258,3.41,3.57,2.18,-0.0154,Happy,Happy
3.78,0.264,3.3,3.59,2.14,-0.0217,Happy,Happy
3.68,0.271,3.3,3.67,2.16,-0.0292,Happy,Happy
2.88,0.347,2.59,3.14,2.32,0.06,Happy,Happy
2.87,0.349,2.56,3.15,2.38,0.0568,Happy,Happy
2.78,0.36,2.47,3.18,2.31,0.0664,Happy,Happy
2.72,0.368,2.38,3.16,2.29,0.0661,Happy,Happy
2.71,0.369,2.4,3.02,2.19,0.056,Happy,Happy
2.67,0.374,2.45,2.74,2.2,0.0456,Happy,Happy
2.63,0.38,2.45,2.67,2.23,0.0452,Happy,Happy
2.65,0.378,2.55,2.84,2.19,0.05,Happy,Happy
2.56,0.391,2.59,2.87,2.05,0.0314,Happy,Happy
2.23,0.449,2.72,2.84,1.97,-0.00336,Happy,Happy
1.71,0.584,2.73,2.94,2.03,-0.00925,Happy,Happy
1.66,0.603,2.69,3.04,1.88,0.0247,Happy,Happy
1.85,0.54,2.74,3.03,1.9,0.0269,Happy,Happy
1.93,0.519,2.74,2.94,1.8,0.0308,Happy,Happy
1.91,0.523,2.81,2.86,1.77,0.0449,Happy,Happy
1.92,0.521,2.79,2.83,1.82,0.0531,Happy,Happy
1.95,0.512,2.79,2.91,1.77,0.0637,Happy,Happy
1.98,0.506,2.8,2.93,1.73,0.0652,Happy,Happy
2.02,0.495,2.78,3.11,1.69,0.0493,Happy,Happy
2.09,0.479,2.79,3.29,1.87,0.0575,Happy,Happy
2.33,0.43,2.68,3.42,1.97,0.0613,Happy,Happy
2.62,0.381,2.98,3.44,2.21,0.0262,Happy,Happy
2.88,0.347,2.99,4,2.22,0.0128,Happy,Happy
2.97,0.336,2.97,5,2.18,0.00817,Happy,Happy
3.03,0.33,2.92,5.52,2.14,-0.00518,Happy,Happy
3.04,0.329,2.84,5.67,2.14,-0.00944,Happy,Happy
3.04,0.329,2.86,5.7,2.15,-0.0137,Happy,Happy
3.05,0.328,2.88,5.73,2.24,-0.0123,Happy,Happy
3.1,0.322,2.87,5.73,2.28,-0.00964,Happy,Happy
3.12,0.32,2.83,5.72,2.25,-0.0109,Happy,Happy
3.04,0.329,2.97,5.72,2.1,-0.0195,Happy,Happy
2.87,0.348,3.04,5.71,2.03,-0.0319,Happy,Happy
2.72,0.368,2.85,5.69,1.76,-0.0462,Happy,Happy
2.36,0.424,2.91,5.51,1.87,-0.0922,Happy,Happy
2,0.501,2.95,5,1.94,-0.163,Happy,Happy
2.11,0.474,3.03,4.33,1.98,-0.121,Happy,Happy
2.2,0.454,3.18,3.94,2.09,-0.0793,Happy,Happy
2.33,0.429,3.15,3.8,2.14,-0.031,Happy,Happy
2.81,0.356,3.16,3.74,2.21,0.00666,Happy,Happy
3.1,0.323,3.15,3.69,2.21,0.02,Happy,Happy
3.18,0.314,3.54,3.68,2.25,0.0263,Happy,Happy
3.66,0.273,3.48,4.49,2.23,0.0322,Happy,Happy
4.24,0.236,3.45,5.24,2.3,0.0335,Happy,Happy
4.51,0.222,3.49,5.48,2.27,0.0327,Happy,Happy
4.6,0.218,3.46,5.59,2.26,0.0325,Happy,Happy
4.61,0.217,3.43,5.65,2.25,0.0334,Happy,Happy
4.6,0.217,3.38,5.67,2.2,0.0332,Happy,Happy
4.6,0.217,3.37,5.65,2.08,0.0315,Happy,Happy
4.6,0.217,3.36,5.62,1.89,0.0293,Happy,Happy
4.57,0.219,3.36,5.63,1.84,0.0294,Happy,Happy
4.54,0.22,3.28,5.67,1.89,0.0302,Happy,Happy
4.5,0.222,3.02,5.69,2.13,0.0304,Happy,Happy
4.26,0.235,3.13,5.44,2.19,0.031,Happy,Happy
3.8,0.263,3.05,5.1,2.15,0.0317,Happy,Happy
3.18,0.314,3.06,4.97,2.17,0.0277,Happy,Happy
2.88,0.347,3.02,4.9,2.08,0.0066,Happy,Happy
2.89,0.345,2.99,4.82,2.04,0.00353,Happy,Happy
2.93,0.341,2.98,4.8,2.03,0.0178,Happy,Happy
2.89,0.346,2.95,4.79,2.08,0.0358,Happy,Happy
2.68,0.374,2.85,4.8,2.04,0.0464,Happy,Happy
2.53,0.395,2.85,4.78,2.06,0.0251,Happy,Happy
2.42,0.414,2.64,4.68,1.88,0.00273,Happy,Happy
2.27,0.441,2.79,4.39,1.81,0.00308,Happy,Happy
2.29,0.437,2.86,4,1.88,0.0111,Happy,Happy
2.34,0.427,2.88,3.74,1.85,0.0225,Happy,Happy
2.39,0.418,2.87,3.56,1.9,0.0234,Happy,Happy
2.5,0.4,2.94,3.34,1.93,0.0236,Happy,Happy
2.5,0.4,2.93,3.19,2.02,0.0189,Happy,Happy
2.4,0.417,3.14,3.47,2.13,0.0235,Happy,Happy
2.5,0.401,3.15,4.16,2.13,0.0709,Happy,Happy
2.88,0.347,3.13,4.39,2.13,0.0914,Happy,Happy
3.11,0.321,3.21,4.43,2.43,0.0759,Happy,Happy
3.12,0.32,3.34,4.57,2.46,0.0715,Happy,Happy
3.11,0.321,3.14,4.64,2.49,0.0794,Happy,Happy
3.08,0.324,3.06,4.68,2.41,0.087,Happy,Happy
3.18,0.315,3.03,4.71,2.42,0.0732,Happy,Happy
