alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.34,0.299,3.47,4.61,2.03,-0.00957,Calm,Calm
3.29,0.304,3.34,4.66,1.87,-0.00753,Calm,Calm
3.22,0.311,3.22,4.66,1.95,-0.00869,Calm,Calm
3.34,0.3,3.15,4.59,2.03,-0.0119,Calm,Calm
3.52,0.284,3.25,4.47,1.98,-0.0202,Calm,Calm
3.5,0.286,3.27,4.42,1.95,-0.0207,Calm,Calm
3.5,0.286,3.24,4.42,1.95,-0.0123,Calm,Calm
3.46,0.289,2.98,4.45,1.81,-0.0153,Calm,Calm
3.35,0.299,2.99,4.28,1.87,-0.0268,Calm,Calm
3.26,0.307,2.99,3.9,1.72,-0.0285,Calm,Calm
3.24,0.309,2.96,3.86,1.72,-0.031,Calm,Calm
3.25,0.308,2.94,4.18,1.78,-0.0398,Calm,Calm
3.42,0.292,2.99,4.46,1.81,-0.022,Calm,Calm
3.41,0.293,3,4.53,1.77,-0.0101,Calm,Calm
3.2,0.312,2.82,4.52,1.65,-0.00106,Calm,Calm
2.94,0.34,2.68,4.49,1.69,0.0165,Calm,Calm
2.88,0.347,2.67,4.51,1.73,0.0125,Calm,Calm
2.84,0.352,2.76,4.56,1.71,0.00689,Calm,Calm
2.75,0.363,2.72,4.55,1.74,0.0206,Calm,Calm
2.77,0.362,2.81,4.45,1.61,0.00319,Calm,Calm
2.95,0.339,3.02,4.35,1.73,-0.0196,Calm,Calm
3.17,0.315,3.1,4.19,1.81,-0.0221,Calm,Calm
3.31,0.302,3.16,3.62,1.79,-0.0328,Calm,Calm
3.36,0.298,3.04,3.02,1.74,-0.0558,Calm,Calm
3.35,0.298,3.08,2.87,1.84,-0.0684,Calm,Calm
3.36,0.298,3.07,2.95,1.86,-0.0688,Calm,Calm
3.37,0.297,3.05,3.04,1.8,-0.0666,Calm,Calm
3.48,0.287,3.11,3.09,1.75,-0.0593,Calm,Calm
3.55,0.282,3.14,2.85,1.97,-0.0685,Calm,Calm
3.54,0.283,3.21,2.67,2.03,-0.0706,Calm,Calm
3.56,0.281,3.46,4.4,1.97,-0.0186,Calm,
3.67,0.273,3.43,4.42,1.85,-0.0288,Calm,
3.51,0.285,3.38,4.59,1.74,-0.035,Calm,
3.36,0.297,3.41,4.61,1.78,-0.0409,Calm,
3.41,0.293,3.4,4.45,1.75,-0.0425,Calm,
3.47,0.289,3.48,4.38,1.8,-0.0417,Calm,
3.5,0.286,3.49,4.57,1.75,-0.0415,Calm,
3.47,0.288,3.37,4.79,1.81,-0.0418,Calm,
3.47,0.288,3.03,4.99,1.65,-0.0403,Calm,
3.45,0.29,2.86,5.16,1.66,-0.0402,Calm,
3.36,0.298,2.8,5.29,1.71,-0.0317,Calm,
3.28,0.305,2.65,5.38,1.66,-0.00897,Calm,
3.33,0.3,2.66,5.33,1.74,0.000925,Calm,
3.37,0.296,2.7,5.24,1.74,0.000461,Calm,
3.32,0.302,2.66,5.21,1.74,0.00835,Calm,
3.23,0.31,2.66,5.21,1.68,0.0216,Calm,
3.16,0.317,2.6,5.14,1.57,0.028,Calm,
3.13,0.32,2.6,5.01,1.6,0.0345,Calm,
3.26,0.307,2.8,4.85,1.58,0.0403,Calm,
3.31,0.302,2.87,4.6,1.56,0.0485,Calm,
3.4,0.294,2.86,4.38,1.6,0.0436,Calm,
3.56,0.281,2.93,4.05,1.54,0.0269,Calm,
3.62,0.276,3.06,3.61,1.59,0.0181,Calm,
3.57,0.28,3.09,3.42,1.46,0.0156,Calm,
3.56,0.281,3.1,3.38,1.87,0.0154,Calm,
3.58,0.279,3.3,3.6,1.93,0.0171,Calm,
3.59,0.279,3.31,3.92,1.97,0.019,Calm,
3.61,0.277,3.3,4.07,2,0.0161,Calm,
3.67,0.273,3.34,3.95,2.11,0.0111,Calm,
3.67,0.273,3.29,3.87,2.13,0.00878,Calm,
3.66,0.274,3.5,3.89,2.16,0.00553,Calm,
3.59,0.278,3.52,3.88,2.08,0.0156,Calm,
3.5,0.286,3.54,4.1,2.09,0.0187,Calm,
3.62,0.276,3.46,4.37,2.1,0.00149,Calm,
3.62,0.276,3.44,4.48,2.13,-0.000951,Calm,
3.55,0.282,3.35,4.57,1.81,0.00229,Calm,
3.54,0.283,3.52,4.88,1.8,0.00918,Calm,
3.65,0.274,3.67,5.31,1.83,0.0152,Calm,
3.68,0.271,3.68,5.57,1.85,0.0187,Calm,
3.58,0.279,3.64,5.64,1.68,0.0254,Calm,
3.51,0.284,3.63,5.66,1.74,0.027,Calm,
3.58,0.279,3.65,5.68,1.73,0.0309,Calm,
3.57,0.28,3.6,5.69,1.73,0.0306,Calm,
3.39,0.295,3.57,5.63,1.7,0.0467,Calm,
3.36,0.298,3.61,5.56,1.77,0.0618,Calm,
3.35,0.298,3.6,5.53,1.71,0.0708,Calm,
3.33,0.3,3.55,5.47,1.75,0.066,Calm,
3.25,0.308,3.23,5.21,1.86,0.0416,Calm,
3.08,0.325,3.15,4.72,1.85,0.0264,Calm,
3.08,0.325,3.17,4.41,1.86,0.0204,Calm,
3.1,0.322,3.19,4.37,1.94,0.0143,Calm,
3.12,0.321,3.07,4.31,1.97,-0.00349,Calm,
3.19,0.313,2.95,4.19,2.01,-0.0216,Calm,
3.27,0.306,2.91,4.15,2.11,-0.0112,Calm,
3.09,0.324,2.89,4.2,2.12,-0.00886,Calm,
2.96,0.338,2.8,4.25,2.08,-0.0242,Calm,
3.05,0.328,2.89,4.27,2.11,-0.0198,Calm,
3.16,0.317,2.9,4.17,2.07,-0.00198,Calm,
3.16,0.316,2.89,4.09,2.01,0.00451,Calm,
3.18,0.314,2.93,4.06,2.08,0.011,Calm,
3.25,0.308,2.81,3.92,2.04,0.0138,Calm,
3.3,0.303,2.85,3.86,2.07,0.0148,Calm,
3.21,0.312,3.01,3.84,1.98,0.017,Calm,
3.07,0.326,2.99,3.97,2.03,0.0214,Calm,
3.23,0.31,3.05,4.03,1.93,0.0136,Calm,
3.4,0.294,3.1,4.07,1.92,0.0141,Calm,
3.34,0.3,3.18,4.18,1.97,0.023,Calm,
3.24,0.309,3.15,4.25,1.96,0.0156,Calm,
3.21,0.312,3.14,4.23,1.96,0.00145,Calm,
3.27,0.306,3.11,4.2,2.05,0.00356,Calm,
3.22,0.31,3.09,4.12,1.97,0.0125,Calm,
3.12,0.321,3.1,4.09,1.9,0.00833,Calm,
3.12,0.321,3.03,4.07,1.76,-0.00508,Calm,
3.15,0.317,2.89,4.04,1.93,-0.0113,Calm,
3,0.333,2.86,3.9,2,-0.0249,Calm,
2.57,0.39,2.79,3.84,2.11,-0.0628,Calm,
2.55,0.392,2.85,3.78,2.09,-0.0293,Calm,
2.77,0.36,2.75,3.53,2.07,-0.00655,Calm,
2.8,0.357,2.76,3.59,2.05,0.00041,Calm,
2.72,0.368,2.79,3.86,2.01,0.00652,Calm,
2.6,0.385,2.85,3.89,2.1,-0.00704,Calm,
2.59,0.385,2.84,3.82,2.07,-0.0122,Calm,
2.63,0.38,2.86,3.79,2.1,0.000953,Calm,
2.66,0.376,2.94,3.79,2.15,0.00996,Calm,
2.72,0.368,2.95,3.8,2.08,0.00671,Calm,
2.75,0.364,3,3.8,2,0.00927,Calm,
2.83,0.354,3.12,3.74,1.88,0.00423,Calm,
2.9,0.345,3.06,3.78,2.12,-0.00542,Calm,
2.87,0.348,3.14,3.97,2.17,-0.00466,Calm,
3.08,0.325,3.15,4.05,2.16,-0.00355,Calm,
3.26,0.307,3.23,3.99,2.16,-0.00738,Calm,
3.29,0.304,3.23,3.94,2.07,-0.00177,Calm,
3.44,0.291,3.22,4.03,2.07,-0.00252,Calm,
3.71,0.27,3.12,4.3,2.04,-0.00562,Calm,
3.77,0.265,3.03,4.56,1.89,-0.00184,Calm,
3.77,0.265,2.97,4.68,1.83,-0.000725,Calm,
3.78,0.265,2.9,4.78,1.82,-0.00133,Calm,
3.77,0.265,2.73,4.82,1.87,0.000807,Calm,
3.72,0.269,2.69,4.78,1.6,0.00339,Calm,
3.65,0.274,2.68,4.69,1.67,0.000538,Calm,
3.55,0.282,2.54,4.62,1.76,-0.00032,Calm,
3.54,0.282,2.52,4.7,1.91,-0.00279,Calm,
3.62,0.276,2.5,4.85,1.99,-0.0125,Calm,
3.41,0.294,2.57,4.87,2.09,-0.0103,Calm,
3.12,0.321,2.59,4.74,2.11,-0.0152,Calm,
3.03,0.33,2.68,4.59,2.11,-0.0129,Calm,
3.06,0.327,2.6,4.54,2.06,-0.00423,Calm,
3.69,0.271,4.06,3.91,3.07,0.0214,Calm,Sad
3.71,0.27,4.05,3.9,3.09,0.0239,Calm,Sad
3.71,0.269,4.11,3.96,3.1,0.0237,Calm,Sad
3.8,0.263,4.12,4.41,3.1,0.0207,Calm,Sad
3.86,0.259,4.05,4.83,3.12,0.02,Calm,Sad
3.78,0.265,4.01,5,3.13,0.0214,Calm,Sad
3.66,0.273,3.97,5.02,3.1,0.0263,Calm,Sad
3.66,0.274,3.54,4.98,2.78,0.0306,Calm,Sad
3.66,0.273,3.23,4.96,2.77,0.02,Calm,Sad
3.49,0.286,3.22,4.96,2.54,-0.00574,Calm,Sad
3.39,0.295,3.17,4.97,2.26,-0.0249,Calm,Sad
3.42,0.293,3.11,4.99,2.29,-0.022,Calm,Sad
3.48,0.288,2.96,4.99,2.22,-0.0144,Calm,Sad
3.43,0.291,2.78,4.93,2.16,-0.00767,Calm,Sad
3.24,0.309,2.95,4.53,2.04,0.00836,Calm,Sad
2.94,0.341,2.97,3.83,1.98,0.0378,Calm,Sad
2.92,0.342,2.99,3.53,2,0.0553,Calm,Sad
2.89,0.346,3.09,3.57,2.12,0.0536,Calm,Sad
2.72,0.368,3.08,3.51,2.1,0.0695,Calm,Sad
2.62,0.381,3,3.57,2.2,0.14,Calm,Sad
2.67,0.375,2.96,3.75,2.14,0.184,Calm,Sad
2.56,0.39,2.92,3.74,2.18,0.17,Calm,Sad
2.36,0.423,2.94,3.73,2.13,0.14,Calm,Sad
2.46,0.407,2.88,3.83,2.09,0.0871,Calm,Sad
2.53,0.395,3.02,3.9,2.26,0.0715,Calm,Sad
2.47,0.405,3.03,3.88,2.29,0.0452,Calm,Sad
2.56,0.391,3.01,3.85,2.24,-0.00778,Calm,Sad
2.83,0.353,3.02,3.8,2.19,-0.0265,Calm,Sad
2.99,0.334,2.8,3.77,2.12,-0.0224,Calm,Sad
3,0.333,2.76,3.95,2.09,-0.033,Calm,Sad
3,0.334,2.79,4.02,2.44,-0.0536,Calm,Sad
3,0.333,2.99,4.01,2.43,-0.0495,Calm,Sad
3.1,0.323,3.2,4.3,2.44,-0.02,Calm,Sad
3.09,0.324,3.25,4.56,2.53,-0.000374,Calm,Sad
3.12,0.32,3.32,4.57,2.52,0.0159,Calm,Sad
3.18,0.315,3.1,4.53,2.47,0.0307,Calm,Sad
3.3,0.303,3.14,4.71,2.47,0.0537,Calm,Sad
3.3,0.303,3.16,4.83,2.49,0.0911,Calm,Sad
3.16,0.316,3.26,4.83,2.7,0.149,Calm,Sad
3.12,0.321,3.66,4.83,2.75,0.15,Calm,Sad
3.13,0.319,3.73,4.84,2.67,0.132,Calm,Sad
3.29,0.304,3.73,4.89,2.41,0.0945,Calm,Sad
3.38,0.295,3.62,4.88,2.41,0.0776,Calm,Sad
3.34,0.3,3.56,4.79,2.45,0.0742,Calm,Sad
3.26,0.307,3.53,4.75,2.49,0.0688,Calm,Sad
3.17,0.315,3.48,4.81,2.49,0.0671,Calm,Sad
3.06,0.326,3.57,4.8,2.46,0.0529,Calm,Sad
2.85,0.351,3.69,4.63,2.45,0.0215,Calm,Sad
3.08,0.325,3.66,4.57,2.46,0.00215,Calm,Sad
3.42,0.292,3.46,4.57,2.18,-0.00282,Calm,Sad
3.53,0.283,3.24,4.6,2.23,-0.00222,Calm,Sad
3.59,0.279,3.21,4.59,2.19,0.000886,Calm,Sad
3.6,0.278,3.24,4.63,2.14,-0.00452,Calm,Sad
3.71,0.27,3.3,4.55,2.14,-0.0257,Calm,Sad
3.81,0.263,3.34,4.41,2.08,-0.0414,Calm,Sad
3.84,0.26,3.27,4.39,2.01,-0.0438,Calm,Sad
3.87,0.259,3.43,4.47,2.05,-0.0412,Calm,Sad
3.93,0.255,3.24,4.46,2.02,-0.0308,Calm,Sad
3.97,0.252,3.09,4.46,2.08,-0.0275,Calm,Sad
3.84,0.261,3.12,4.5,2.08,-0.0392,Calm,Sad
3.67,0.273,3.13,4.47,2.04,-0.0562,Calm,Sad
3.61,0.277,3.15,4.34,2.02,-0.0613,Calm,Sad
3.59,0.279,3.17,4.23,2.26,-0.062,Calm,Sad
3.48,0.287,3.06,4.22,2.3,-0.0591,Calm,Sad
3.35,0.299,3.08,4.22,2.3,-0.0343,Calm,Sad
3.36,0.298,3.09,4.06,2.17,-0.00298,Calm,Sad
3.44,0.291,3.11,3.72,2.09,0.012,Calm,Sad
3.43,0.291,3.01,3.71,2.07,0.0202,Calm,Sad
3.38,0.296,3.18,3.86,2.11,0.0258,Calm,Sad
3.33,0.301,3.31,4.04,2.24,0.0327,Calm,Sad
3.28,0.305,3.35,4.41,2.35,0.0408,Calm,Sad
3.26,0.306,3.37,4.84,2.4,0.047,Calm,Sad
3.24,0.309,3.22,5.11,2.3,0.0523,Calm,Sad
3.21,0.312,3.18,5.21,2.05,0.0709,Calm,Sad
3.1,0.323,3.26,5.26,2.08,0.113,Calm,Sad
3.01,0.332,3.35,5.3,2.08,0.139,Calm,Sad
3.02,0.331,3.3,5.31,2.11,0.0918,Calm,Sad
3.11,0.322,3.36,5.32,2.15,0.0532,Calm,Sad
3.17,0.315,3.25,5.31,2.12,0.0394,Calm,Sad
3.12,0.321,3.2,5.28,1.95,0.0192,Calm,Sad
3.14,0.319,3.08,5.22,1.67,0.021,Calm,Sad
3.19,0.314,3.01,5.08,1.66,0.0227,Calm,Sad
3.19,0.313,3.03,4.77,1.49,0.0103,Calm,Sad
3.15,0.318,3.11,4.48,1.61,-0.00175,Calm,Sad
3.11,0.321,3.29,4.53,1.97,0.000791,Calm,Sad
3.16,0.317,3.25,4.71,1.94,0.00273,Calm,Sad
3.14,0.318,3.25,4.8,2.03,0.011,Calm,Sad
2.98,0.336,3.27,4.79,2,0.0498,Calm,Sad
2.81,0.356,3.28,4.81,2.01,0.0824,Calm,Sad
2.85,0.351,3.29,4.81,2.09,0.0796,Calm,Sad
2.88,0.347,3.24,4.87,2.21,0.0673,Calm,Sad
2.87,0.349,3.21,5.01,2.23,0.0518,Calm,Sad
2.87,0.348,3.53,5.12,2.28,0.0464,Calm,Sad
2.86,0.35,3.52,5.15,2.34,0.0587,Calm,Sad
2.86,0.35,3.51,5.14,2.33,0.0632,Calm,Sad
2.82,0.354,3.27,5.08,2.15,0.0576,Calm,Sad
2.77,0.361,3.24,5.03,2.14,0.0685,Calm,Sad
2.72,0.368,3.15,5.06,2.26,0.0706,Calm,Sad
2.55,0.393,3.04,5.06,2.24,0.0475,Calm,Sad
2.43,0.412,3.03,5.02,2.27,0.0307,Calm,Sad
2.32,0.431,3.13,5.01,2.14,0.0351,Calm,Sad
2.11,0.474,3.15,4.89,2.1,0.0857,Calm,Sad
1.85,0.542,2.88,4.75,2.11,0.181,Calm,Sad
1.75,0.572,2.53,4.73,2.4,0.24,Calm,Sad
1.8,0.555,2.73,4.76,2.42,0.178,Calm,Sad
1.89,0.529,2.74,4.64,2.39,0.229,Calm,Sad
3.96,0.252,3.54,5.2,1.91,0.0128,Happy,Happy
4.06,0.246,3.49,5.32,1.83,0.00605,Happy,Happy
4.13,0.242,3.5,5.53,1.79,-0.00392,Happy,Happy
4.14,0.242,3.49,5.6,1.73,-0.00825,Happy,Happy
4.06,0.246,3.42,5.57,1.71,-0.00816,Happy,Happy
4.03,0.248,3.45,5.52,1.7,-0.00855,Happy,Happy
4.05,0.247,3.46,5.49,1.84,-0.0099,Happy,Happy
4.04,0.247,3.42,5.46,1.98,-0.0106,Happy,Happy
3.95,0.253,3.28,5.37,2.06,-0.0169,Happy,Happy
3.8,0.263,3.29,5.28,2.09,-0.0316,Happy,Happy
3.53,0.283,3.28,5.19,2.11,-0.0588,Happy,Happy
3.02,0.331,3.27,5.17,2.18,-0.113,Happy,Happy
2.44,0.41,3.2,4.87,2.2,-0.105,Happy,Happy
2.22,0.45,3.37,4.46,2.23,-0.0652,Happy,Happy
2.06,0.485,3.46,4.3,2.29,-0.0411,Happy,Happy
2.18,0.459,3.53,4.24,2.24,-0.0175,Happy,Happy
2.63,0.38,3.5,4.18,2.2,0.0149,Happy,Happy
2.81,0.355,3.47,4.22,2.06,0.0352,Happy,Happy
2.81,0.356,3.49,4.3,2,0.0363,Happy,Happy
2.78,0.36,3.49,4.24,2.08,0.0458,Happy,Happy
2.81,0.356,3.46,4.16,2.1,0.0462,Happy,Happy
3.04,0.328,3.64,4.27,2.43,0.0328,Happy,Happy
3.14,0.319,3.93,4.27,2.61,0.0399,Happy,Happy
3.56,0.281,4.01,4.33,2.6,0.0246,Happy,Happy
3.9,0.256,3.86,4.74,2.62,0.0052,Happy,Happy
3.98,0.251,3.84,4.98,2.5,-0.00117,Happy,Happy
3.92,0.255,3.77,5.04,2.5,-0.00803,Happy,Happy
3.8,0.263,3.73,5.06,2.48,-0.021,Happy,Happy
3.78,0.265,3.71,5.01,2.49,-0.0302,Happy,Happy
3.78,0.265,3.66,4.96,2.44,-0.0331,Happy,Happy
3.77,0.265,3.69,5.03,2.4,-0.0317,Happy,Happy
3.69,0.271,3.72,5.09,2.31,-0.0299,Happy,Happy
3.64,0.275,3.34,5.05,1.94,-0.0376,Happy,Happy
3.61,0.277,3.06,5.03,1.8,-0.0567,Happy,Happy
3.25,0.308,3.13,4.87,1.91,-0.107,Happy,Happy
2.97,0.336,3.16,4.55,2.02,-0.147,Happy,Happy
3.01,0.332,3.21,4.37,2.27,-0.138,Happy,Happy
3.03,0.33,3.25,4.4,2.39,-0.133,Happy,Happy
3.13,0.32,3.24,4.41,2.4,-0.0813,Happy,Happy
3.44,0.29,3.28,4.5,2.36,-0.0309,Happy,Happy
3.67,0.273,3.27,4.73,2.35,-0.0166,Happy,Happy
3.76,0.266,3.22,4.77,2.33,-0.015,Happy,Happy
3.77,0.265,3.27,4.68,2.32,-0.00943,Happy,Happy
3.74,0.268,3.24,4.64,2.36,0.000871,Happy,Happy
3.69,0.271,3.16,4.62,2.41,0.0102,Happy,Happy
3.55,0.281,3.14,4.59,2.3,0.0191,Happy,Happy
3.39,0.295,3.24,4.52,2.13,0.0311,Happy,Happy
3.32,0.301,3.17,4.42,2.02,0.0444,Happy,Happy
3.4,0.294,3.35,4.39,1.92,0.0472,Happy,Happy
3.54,0.282,3.59,4.59,1.98,0.0345,Happy,Happy
3.55,0.282,3.58,4.68,1.98,0.0252,Happy,Happy
3.54,0.282,3.58,4.45,1.9,0.0319,Happy,Happy
3.57,0.28,3.67,4.35,2.04,0.0368,Happy,Happy
3.56,0.281,3.66,4.49,2.1,0.033,Happy,Happy
3.58,0.279,3.68,4.58,1.98,0.0216,Happy,Happy
3.61,0.277,3.69,4.61,1.95,0.0108,Happy,Happy
3.62,0.276,3.69,4.62,1.99,0.00905,Happy,Happy
3.63,0.275,3.65,4.64,2.04,0.0151,Happy,Happy
3.65,0.274,3.54,4.65,2.03,0.0147,Happy,Happy
3.57,0.28,3.48,4.57,2.02,0.00913,Happy,Happy
3.38,0.296,3.38,4.36,1.99,0.0113,Happy,Happy
3.29,0.304,3.38,3.98,2.05,0.00852,Happy,Happy
3.22,0.311,3.36,3.87,2.04,-0.00751,Happy,Happy
3.2,0.312,3.22,3.8,1.81,-0.0176,Happy,Happy
3.19,0.313,3.18,3.77,1.78,-0.0158,Happy,Happy
3.13,0.319,3.08,3.76,1.88,-0.00037,Happy,Happy
3.1,0.323,3.02,3.7,2.2,0.0136,Happy,Happy
3.28,0.305,3.34,3.87,2.25,-0.00449,Happy,Happy
3.65,0.274,3.45,4.17,2.25,-0.0211,Happy,Happy
3.81,0.262,3.49,4.34,2.27,-0.0191,Happy,Happy
3.79,0.264,3.43,4.45,2.32,-0.0205,Happy,Happy
3.74,0.267,3.53,4.48,2.35,-0.0294,Happy,Happy
3.65,0.274,3.54,4.52,2.27,-0.0308,Happy,Happy
3.59,0.279,3.54,4.52,2.26,-0.0336,Happy,Happy
3.58,0.28,3.68,4.45,2.34,-0.0386,Happy,Happy
3.59,0.279,3.76,4.41,2.37,-0.0365,Happy,Happy
3.77,0.265,3.8,4.48,2.28,-0.0248,Happy,Happy
4.09,0.245,3.76,4.49,2.01,-0.0145,Happy,Happy
4.12,0.242,3.52,4.39,2.02,-0.012,Happy,Happy
3.99,0.251,3.5,4.22,2.02,-0.00927,Happy,Happy
4.1,0.244,3.53,4.09,1.95,-0.00417,Happy,Happy
4.25,0.235,3.51,3.95,1.86,-0.000959,Happy,Happy
4.23,0.237,3.44,3.85,1.93,-0.00176,Happy,Happy
4.26,0.234,3.46,3.8,1.92,-0.000867,Happy,Happy
4.39,0.228,3.42,3.7,1.9,0.00197,Happy,Happy
4.46,0.224,3.28,3.66,1.8,0.000912,Happy,Happy
4.44,0.225,3.15,3.62,1.7,-0.000292,Happy,Happy
4.29,0.233,3.06,3.72,1.68,0.00212,Happy,Happy
4.07,0.246,3.12,3.88,1.6,0.011,Happy,Happy
4.01,0.249,3.16,3.87,1.54,0.0197,Happy,Happy
3.96,0.253,3.11,3.66,1.57,0.0218,Happy,Happy
3.7,0.27,3.11,3.49,1.68,0.0236,Happy,Happy
3.49,0.286,2.93,3.42,1.57,0.0247,Happy,Happy
3.46,0.289,2.99,3.45,1.54,0.0202,Happy,Happy
3.24,0.309,3,3.42,1.53,0.0161,Happy,Happy
3,0.333,3.12,3.39,1.52,0.0197,Happy,Happy
2.97,0.337,3.04,3.36,1.51,0.0218,Happy,Happy
3.02,0.331,3.18,3.1,1.54,0.0155,Happy,Happy
2.94,0.34,3.21,2.8,1.55,-0.00258,Happy,Happy
2.74,0.365,3.14,2.5,1.53,-0.0285,Happy,Happy
2.68,0.373,3.31,2.41,1.5,-0.0297,Happy,Happy
3.05,0.328,3.47,2.53,1.5,-0.0119,Happy,Happy
3.5,0.286,3.51,2.73,1.37,0.0101,Happy,Happy
3.74,0.268,3.57,2.85,1.36,0.0269,Happy,Happy
3.91,0.255,3.55,2.83,1.32,0.0244,Happy,Happy
4.04,0.248,3.68,2.85,1.34,0.0169,Happy,Happy
4.04,0.248,3.66,2.89,1.56,0.0219,Happy,Happy
3.46,0.289,3.17,3.85,2.76,-0.00536,Happy,Happy
3.51,0.285,3.27,3.84,2.79,-0.00247,Happy,Happy
3.46,0.289,3.48,3.96,2.77,-0.00265,Happy,Happy
3.52,0.284,3.43,4.52,2.73,-0.00589,Happy,Happy
3.51,0.285,3.45,5.01,2.74,-0.0207,Happy,Happy
3.49,0.287,3.42,5.15,2.67,-0.041,Happy,Happy
3.59,0.278,3.37,5.18,2.44,-0.0495,Happy,Happy
3.66,0.273,3.37,5.27,2.48,-0.0516,Happy,Happy
3.67,0.272,3.48,5.36,2.5,-0.0502,Happy,Happy
3.77,0.265,3.37,5.39,2.44,-0.0435,Happy,Happy
3.76,0.266,3.35,5.39,2.48,-0.0471,Happy,Happy
3.74,0.267,3.37,5.39,2.57,-0.0549,Happy,Happy
3.73,0.268,3.27,5.4,2.58,-0.0572,Happy,Happy
3.71,0.269,3.09,5.37,2.52,-0.0612,Happy,Happy
3.69,0.271,3.05,5.1,2.48,-0.0665,Happy,Happy
3.6,0.278,3.01,4.83,2.32,-0.0704,Happy,Happy
3.54,0.282,2.98,4.9,2.33,-0.0691,Happy,Happy
3.41,0.293,2.96,4.96,2.33,-0.0652,Happy,Happy
3.26,0.307,2.78,4.81,2.24,-0.0527,Happy,Happy
3.18,0.314,2.84,4.57,2.35,-0.0486,Happy,Happy
3.06,0.327,2.95,4.54,2.41,-0.0596,Happy,Happy
3.05,0.328,2.97,4.76,2.31,-0.0442,Happy,Happy
3.28,0.305,2.99,4.9,2.28,-0.0307,Happy,Happy
3.33,0.3,2.87,4.92,2.23,-0.0383,Happy,Happy
3.33,0.301,2.95,4.98,2.44,-0.0356,Happy,Happy
3.28,0.305,3.06,4.96,2.46,-0.0312,Happy,Happy
3.3,0.303,3.1,4.86,2.49,-0.0294,Happy,Happy
3.36,0.298,3.28,4.74,2.53,-0.0286,Happy,Happy
3.37,0.296,3.24,4.7,2.54,-0.0283,Happy,Happy
3.36,0.298,3.21,4.69,2.54,-0.0324,Happy,Happy
3.32,0.301,3.17,4.65,2.45,-0.0367,Happy,Happy
3.23,0.309,3.13,4.45,2.43,-0.0386,Happy,Happy
2.95,0.338,3.1,4.04,2.41,-0.0471,Happy,Happy
2.64,0.379,3.15,3.94,2.42,-0.0491,Happy,Happy
2.61,0.383,3.17,3.88,2.4,-0.0553,Happy,Happy
2.54,0.394,3.18,3.75,2.35,-0.0653,Happy,Happy
2.4,0.417,3.02,3.71,2.34,-0.09,Happy,Happy
2.17,0.46,2.91,3.66,2.28,-0.144,Happy,Happy
2.09,0.479,2.88,3.71,2.25,-0.189,Happy,Happy
2.1,0.476,2.93,4.05,2.23,-0.184,Happy,Happy
2.07,0.484,3,4.35,2.2,-0.15,Happy,Happy
2.14,0.467,3.07,4.4,2.18,-0.134,Happy,Happy
2.29,0.437,3.16,4.41,2.19,-0.105,Happy,Happy
2.49,0.402,3.17,4.41,2.41,-0.0594,Happy,Happy
2.73,0.367,3.19,4.4,2.45,-0.036,Happy,Happy
2.86,0.349,3.15,4.42,2.4,-0.0316,Happy,Happy
3.11,0.322,3.09,4.36,2.23,-0.00468,Happy,Happy
3.22,0.311,3.07,4.29,2.31,0.0223,Happy,Happy
3.23,0.31,3.01,4.43,2.31,0.0376,Happy,Happy
3.22,0.311,3.26,4.45,2.45,0.0471,Happy,Happy
3.31,0.302,3.32,4.38,2.47,0.035,Happy,Happy
3.74,0.267,3.23,4.85,2.48,0.00305,Happy,Happy
4.16,0.24,3.26,5.17,2.75,-0.0118,Happy,Happy
4.38,0.228,3.15,5.35,2.78,-0.01,Happy,Happy
4.38,0.228,3.06,5.46,2.71,-0.00793,Happy,Happy
4.36,0.229,3,5.48,2.81,-0.00803,Happy,Happy
4.34,0.23,3.04,5.48,2.85,-0.00826,Happy,Happy
4.34,0.23,3.05,5.54,2.88,-0.011,Happy,Happy
4.33,0.231,3.41,5.58,3.11,-0.0137,Happy,Happy
4.35,0.23,3.66,5.55,3.21,-0.0133,Happy,Happy
4.44,0.225,4,5.57,3.48,-0.00678,Happy,Happy
4.43,0.226,4.45,5.56,3.54,-0.00331,Happy,Happy
4.18,0.239,4.49,5.47,3.48,0.00798,Happy,Happy
3.79,0.264,4.48,5.41,3.45,0.021,Happy,Happy
3.56,0.281,4.51,5.3,3.45,0.0154,Happy,Happy
3.51,0.285,4.59,5.23,3.43,0.0122,Happy,Happy
3.46,0.289,4.61,5.26,3.42,0.0128,Happy,Happy
3.44,0.291,4.63,5.43,3.4,0.00857,Happy,Happy
3.59,0.279,4.61,5.59,3.37,-0.00691,Happy,Happy
3.67,0.273,4.51,5.66,3.24,-0.012,Happy,Happy
3.59,0.279,4.27,5.66,2.86,-0.0212,Happy,Happy
3.38,0.296,4.02,5.57,2.66,-0.0637,Happy,Happy
3.28,0.305,3.39,5.41,2.5,-0.107,Happy,Happy
3.22,0.31,3.65,5.21,2.5,-0.124,Happy,Happy
3.23,0.31,3.63,5.12,2.28,-0.123,Happy,Happy
3.26,0.306,3.54,5.15,2.44,-0.122,Happy,Happy
3.27,0.306,3.48,5.15,2.38,-0.119,Happy,Happy
3.28,0.305,3.39,4.96,2.33,-0.118,Happy,Happy
3.04,0.329,3.36,4.44,2.34,-0.155,Happy,Happy
